popularity,title,artist,bpm,enrgy,danceability,liveness,duration
unpopular,HOT ASF,JpThaRuler,98.728,4.52E+01,76.2,5.22,81.665
unpopular,Someone Like You,I Am Kloot,98.812,7.75E+01,35.9,11.5,187.6
unpopular,California,Sprung Monkey,98.822,9.39E+01,45.8,11.7,228.133
unpopular,Don't Let Nothing Get a Hold of Me Lord (with Hovie Lister),The Statesmen Quartet,98.859,5.56E+01,62.1,97.3,89.787
unpopular,Marina Season,Ocean Sounds,98.905,1.13E+01,22.3,4.74,252.133
unpopular,Apon A Time,LMG JMoe,98.923,3.78E+01,71.9,10.6,156.865
unpopular,With Da Rocc,CZONNE,98.929,2.82E+01,73.7,8.98,153.757
unpopular,Medley: You To Me Are Everything / Esperando Primavera,Croma Latina,98.95,6.54E+01,70.9,66.4,317.747
unpopular,Gun Walk,tUnE kOrLiOn,98.969,4.32E+01,75.4,15.4,129.045
unpopular,Money Moves,SINNA LOWKS,98.971,4.54E+01,70.9,20.3,145.659
unpopular,F**K How You Dance,Swazy Baby,98.987,7.75E+01,75,23.1,246.962
unpopular,Intro,MT Kbandz,99.022,4.94E+01,75.9,24.8,109.481
unpopular,Just a Little Lovin' - GB Remix,Carmen McRae,99.022,4.21E+01,67.9,6.71,207.253
unpopular,Ask Ro,LMG JMoe,99.023,2.75E+01,84.2,10.5,156.369
unpopular,I'm Not Regular,MixedByCrook,99.025,6.06E+01,78.6,6.51,145.455
unpopular,Dome Shit,Grayso Onnago,99.029,4.59E+01,74.1,7.8,237.322
unpopular,Coming Out Of The Wilderness (Live),The Wilburns,99.044,6.23E+01,59.1,18.2,319.467
unpopular,Mi Gran Delirio,Grupo Imposible de Raunel Lopez,99.053,8.33E+01,88.2,10.5,164.861
unpopular,Wavy,Winno,99.054,5.69E+01,79.1,6.43,160.052
unpopular,Put Me On - Snippet,Latif,99.065,6.77E+01,88.7,31.2,84.613
unpopular,The Street the Sound,Flight 409,99.074,9.71E+01,43.3,10.7,216.665
unpopular,Morning Noise,Pink Noise Therapy,99.175,2.93E-02,16.5,32.8,143.158
unpopular,The Game Don't Change,Baby Drew,99.196,7.61E+01,82.9,23.2,210.32
unpopular,Mente Incoherente,Golpe Justo,99.262,9.59E+01,29.8,93,96.667
unpopular,Tengo Un Amor,La Mafia,99.305,4.75E+01,69.5,29.3,175.92
unpopular,Season Is Over,Matthew Sweet,99.323,7.57E+01,17.4,11.2,262.933
unpopular,Somehow,Kylo Gun,99.341,6.57E+00,45.9,51.8,136.28
unpopular,You'll Find Him There (with Hovie Lister),The Statesmen Quartet,99.377,4.91E+01,56.1,76.2,93.147
unpopular,KickDoe,Dj Teddy,99.465,6.25E+01,59.8,30.8,235.689
unpopular,Loyalty,Wsb Stepp,99.469,6.14E+01,70.6,29.6,101.851
unpopular,Sensi,JpThaRuler,99.513,3.31E+01,65,11.6,116.193
unpopular,For Once In My Life,Peter Nero,99.542,7.10E+01,51.9,12.4,184.373
unpopular,Eight Big Fingers (Rhyme),Kidzone,99.616,1.87E+01,68.4,25.7,40.88
unpopular,She's Tough,John Hammond Jr.,99.616,5.15E+01,64.6,19.3,177
unpopular,Fake NiggaS,Newport,99.646,3.80E+01,53.1,10.5,268.46
unpopular,Money Shot,Golpe Justo,99.667,9.74E+01,29.2,9.61,32
unpopular,Warheart - Live in Japan,Children Of Bodom,99.686,9.67E+01,21,10.4,247.067
unpopular,Lunar Creek,Ocean Waves For Sleep,99.711,9.08E+00,23.5,7.83,202.244
unpopular,Quiet Contemplation,Meditative Zen,99.724,2.45E+00,40,8.76,145
unpopular,Pep Talk,Althea,99.746,3.28E+01,56.2,14.9,177.659
unpopular,Y' All Raggedy Too?,Vickie Winans,99.81,3.23E+01,56.1,10.9,97.133
unpopular,Wave of the Deep,Winds and Oceans,99.82,5.00E+01,17.6,8.04,125.714
unpopular,Silent Night,Steve Chavez,99.848,3.11E+01,59.1,11.9,176.907
unpopular,Ready,BOM,99.897,3.23E+01,55.6,7.56,160.392
unpopular,Reflection - Disney Super Guitar,Ron Bumblefoot Thal,99.91,6.22E+01,30.1,34.7,252.578
unpopular,Interactivity,Jarryd Elias,99.917,1.57E+01,18.1,27.9,90.962
unpopular,Born again,Chaotic,99.929,5.21E+01,58,34.1,193.142
unpopular,Nobody Else,Dara5hunnid,99.93,3.95E+01,70.7,10.2,103.344
unpopular,Meech & Terry,BOM,99.936,6.16E+01,77.6,24.1,178.286
unpopular,"Rondo in A Minor, K. 511",Alfred Brendel,99.936,9.26E+00,38.5,9.57,686.52
unpopular,Na Lo'o Shanu Shillu,Poder del Tigre y Su Musical,99.95,8.13E+01,44.7,7.52,255.048
unpopular,Coconut Drinks For Two,Sensawunda,99.953,7.99E+01,74,9.69,148.062
unpopular,"Freestyle, Pt. 2",Dino BTW,99.956,9.16E+01,79.7,13.4,154.619
unpopular,D.E.G.A,LuvSmokeyy,99.956,3.06E+01,63.8,11.3,130.847
unpopular,Unhinged Atrocities,Yotuma,99.963,9.30E+01,48.9,10.7,285.62
unpopular,Ska de la tierra,Bebe,99.971,8.30E+01,51.6,13.9,221.947
unpopular,Hark The Herald Angels Sing,Christmas 2018,99.973,3.15E+01,86.6,26.4,198.573
unpopular,Gone in 60 Seconds,tUnE kOrLiOn,99.973,7.02E+01,63.3,7.45,129.411
unpopular,Hips Don't Lie,Burning Gold,99.977,8.23E+01,74.8,33.1,217.2
unpopular,Jewels and Gems,Two Fingers,99.978,6.59E+01,72.1,26.5,231.6
unpopular,Mi Gorda,Control,99.978,7.28E+01,79.2,9.14,176.68
unpopular,Grace,Constructicon,99.985,8.80E+01,53.7,10.2,126.515
unpopular,Sleepyhead,Bedtime Instrumental Piano Music Academy,99.987,3.10E+00,73.8,13.5,210.997
unpopular,Haunted Dreams,Sound Frames,99.989,5.47E+01,55.6,9.88,196.125
unpopular,Broken Pieces,Sound Frames,99.99,4.93E+01,69.6,11.3,176
unpopular,Shots of 42,Mars & Zay,99.99,5.45E+01,76.9,10,163.467
unpopular,Maybe Again Never,Marcus Randolph May,99.992,4.05E+01,73.5,12.5,117.643
unpopular,Tapp In,WOK BANZ,99.992,2.66E+01,73.8,12.4,108.513
unpopular,Litty In Da Bitty,King Tut (Turn Up Tony),99.993,6.77E+01,82.1,6.03,195.675
unpopular,Gang Still,BOM,99.993,6.66E+01,79.3,49.7,139.285
unpopular,Like That,WOK BANZ,99.997,8.10E+01,77.1,10.5,110.576
unpopular,KF SpaceShip,Lilgrouch,100,7.76E+01,70.8,29.2,106.919
unpopular,All Niggas Do,BOM,100.006,6.80E+01,73.4,10.8,117.29
unpopular,ATENCIÓN,King Robey,100.007,6.81E+01,84.3,18.6,192
unpopular,Big Hand,Marcus Randolph May,100.008,3.39E+00,56.8,11.4,92.148
unpopular,What Things Know,Marcus Randolph May,100.008,7.90E+00,73.9,12.8,101.761
unpopular,As If To Continue,Marcus Randolph May,100.011,3.44E+01,76.5,10.7,102.362
unpopular,搅和搅和,晴屿,100.013,3.19E+01,58.5,7.57,168.385
unpopular,shake sum,Tokyo Shamir,100.018,6.24E+01,73.6,15.4,149.187
unpopular,We the Ones,J-Hustle,100.019,7.44E+01,78.4,10.1,168.047
unpopular,Harmony in Motion,Meditative Zen,100.02,7.64E-01,43.1,33.7,146
unpopular,Plain Jugg,WOK BANZ,100.02,2.53E+01,83.1,10.3,191.06
unpopular,Disco house,Jackley Sky,100.021,3.45E+01,88.3,37.6,109.32
unpopular,The Lobby,Paris Street,100.022,2.01E+01,59,13.1,143.829
unpopular,Birthday Song,RasCity,100.032,6.74E+01,76.5,28.8,117.473
unpopular,can't lose you,JpThaRuler,100.034,2.77E+01,82.6,11.7,85.264
unpopular,Freeze,Plap Fieldz,100.037,5.93E+01,80.3,11,216.685
unpopular,Beggin' me to Drop,BOM,100.038,5.20E+01,76.4,12,164.023
unpopular,Mi Carro Coco,Grupo Imposible de Raunel Lopez,100.039,8.01E+01,78.5,9.85,173.152
unpopular,Rewind,Dara5hunnid,100.04,4.07E+01,81.4,32.9,105.662
unpopular,Reina De La Calle,Orishas,100.043,5.15E+01,87.7,7.24,266.267
unpopular,Andrew Tut,King Tut (Turn Up Tony),100.044,7.24E+01,91.7,32.2,179.258
unpopular,Haunt You Down,The Floating Men,100.045,2.44E+01,58.7,4.61,296.213
unpopular,Take It Up One Time,Stunna Bam,100.048,6.45E+01,78.1,20,250.368
unpopular,A54L,Dara5hunnid,100.052,6.15E+01,75.4,10.7,115.5
unpopular,Ghetto Ass Nigga,AntVerson,100.058,7.57E+01,66,4.68,147.853
unpopular,Quest (intro),G-9lock19,100.061,8.28E+01,80.2,10.1,153.786
unpopular,Men In Black,Lul DreDay,100.064,4.48E+01,81.2,8.98,134.504
unpopular,Moving Past Still,Marcus Randolph May,100.074,1.87E+01,58.6,13.2,106.541
unpopular,Moving Right Along,Marcus Randolph May,100.077,1.07E+01,74.5,37,98.287
unpopular,Little Hand,Marcus Randolph May,100.078,5.45E+00,57.3,24.8,95.152
unpopular,Trigger Finger,Alan Whitney,100.098,4.44E+01,55.1,9.31,406.093
unpopular,Y Por Esa Calle Vive,Los Baron De Apodaca,100.116,5.31E+01,70.4,11.6,213.995
unpopular,Gucci,WOK BANZ,100.123,4.91E+01,80.9,18.4,156.238
unpopular,Mardi Gras,42oH,100.137,3.14E+01,73.1,8.1,157.024
unpopular,Adiós Y Buena Suerte,Grupo Modelo,100.144,7.81E+01,78.1,16.1,228.88
unpopular,In These Stark Halls,Achilles,100.148,9.62E+01,24.2,85.7,47.867
unpopular,Fire,MT Kbandz,100.171,6.00E+01,48.6,14.8,144.126
unpopular,Duende,Pilar Montenegro,100.181,6.88E+01,78.2,9.29,205.507
unpopular,"Freestyle, Pt. 1",Dino BTW,100.202,8.02E+01,93.4,14.3,142.576
unpopular,Crashing,Marcus Randolph May,100.202,2.69E+00,60.8,10.4,122.45
unpopular,Great Souls,Paris Street,100.209,2.49E+01,38.8,8.33,143.923
unpopular,"Whuteva - 12"" Version",Remy Ma,100.249,8.19E+01,70,27.5,227.533
unpopular,Rack Show,BM Riqq,100.307,8.01E+01,58.9,25.5,142
unpopular,La Carta de Iraq,Gilberto Perez,100.309,3.60E+01,59.5,10.8,221.44
unpopular,Flower,Bobby Hebb,100.394,1.80E+01,48.1,6.95,202.827
unpopular,La Agarro Bajando,Gilberto Santa Rosa,100.438,7.65E+01,79.8,11.8,255.093
unpopular,"Sonata No. 8 in A Minor, K. 310 / Presto",Alfred Brendel,100.504,2.10E+01,34.6,82.4,184.413
unpopular,Party Ona Lows,Tanapee,100.51,5.91E+01,66.1,14.3,154.141
unpopular,Touch Like Angel Of Death - Live In Japan,Children Of Bodom,100.549,9.58E+01,15.4,7.81,353.222
unpopular,Slick Crown Vic,John Hammond Jr.,100.649,3.65E+01,56.4,14.1,234
unpopular,Mi Ahijado,Diomedes Diaz,100.692,6.80E+01,65.5,13.4,265.653
unpopular,Rencor Al Rencor,Golpe Justo,100.695,9.47E+01,36.3,18.2,132.373
unpopular,Be Careful,The Lumzy Sisters,100.714,3.06E+01,63.6,19.5,343.24
unpopular,Party in the House,Mellow Man Ace,100.779,6.64E+01,94.2,3.6,230.107
unpopular,Satisfied With Jesus,Dr. Charles G. Hayes,100.784,2.89E+01,39.5,11.1,41.842
unpopular,speake lowe 3 - Garbage Version,.godclap,100.875,8.72E+00,45.7,9.54,244.874
unpopular,Ba Ba Black Sheep,Classical Lullabies TaTaTa,100.886,2.04E+00,72.4,92.5,75.158
unpopular,S.S. Soul - Part II,Bobby Hebb,100.902,4.57E+01,52.2,70.3,227.12
unpopular,Repo,MWGH,100.918,4.59E+01,88.6,10.1,138
unpopular,Intro - Live in Japan,Children Of Bodom,100.931,5.90E+01,25.9,14.3,86.093
unpopular,Will the Circle Be Unbroken? (with Hovie Lister),The Statesmen Quartet,100.944,3.78E+01,49.2,6.91,215.853
unpopular,They Know,Coley Ru,100.993,7.74E+01,83.5,12.4,172.129
unpopular,Shit Talking,AntVerson,100.997,6.24E+01,72.7,7.97,143.856
unpopular,Good King Wenceslas,Christmas 2018,101.011,3.84E+01,75.4,26,160.801
unpopular,Move,Coral Thief,101.029,8.32E+01,72.6,15,225.334
unpopular,Cartier,Mars & Zay,101.032,5.70E+01,69.6,12.5,147.097
unpopular,This Disaster,Flight 409,101.037,9.10E+01,61.2,94.4,211
unpopular,Zones,XanMan,101.042,5.04E+01,73.2,51.2,232.04
unpopular,Nallo Nelo Nduvi'i,Poder del Tigre y Su Musical,101.073,7.63E+01,78.5,8.66,220.125
unpopular,Garden Rains,Sonido Del Bosque y Naturaleza,101.141,6.54E+01,34.4,23.9,164.926
unpopular,Chelsea You're Alright (Live),Adam Ezra Group,101.168,4.42E+01,43.5,13.9,201.104
unpopular,Stompin' At The Savoy,Clifford Brown,101.197,4.35E+01,50.3,11.2,173.04
unpopular,Top of the Stairs,Sound Frames,101.209,3.89E+01,56.2,6.45,184
unpopular,Call to the Wild,Piano Mood,101.224,1.55E+00,61.5,8.74,202.21
unpopular,Stand Onnat,Lil Boodha,101.226,4.01E+01,60.7,71.7,130.116
unpopular,Believe Me,P.T. Elle,101.228,5.35E+01,50.9,26.9,180.334
unpopular,My Mind Is Ramblin',John Hammond Jr.,101.244,5.57E+01,63.8,15.5,238.133
unpopular,Saturday Night,Cheeseburger,101.39,8.88E+01,31.6,48.2,120.92
unpopular,Double Up,LMG JMoe,101.46,1.44E+01,87.6,10.3,114.155
unpopular,Stand Up - Live,SOTO,101.473,8.04E+01,26.3,11.1,375.102
unpopular,Quedaste Abajo,Golpe Justo,101.476,9.68E+01,47.1,18.4,135.933
unpopular,Otro lugar - 2022 Remastered Version,NOVIEMBRE,101.477,7.99E+01,43.7,8.36,254.125
unpopular,Circo del amor (Short version) - 2022 Remastered Version,NOVIEMBRE,101.54,9.41E+01,41.4,21.3,160.26
unpopular,Use Me,Dr. Charles G. Hayes,101.557,7.78E+01,73.1,10.3,259.747
unpopular,Colorful - ITunes Live Session,Rocco DeLuca and The Burden,101.623,4.91E+01,40,19.3,210.133
unpopular,"Variations in D on a Minuet by Duport, K. 573 / Variation 8",Alfred Brendel,101.703,1.35E+01,40.2,8.39,99.387
unpopular,Otro lugar (Short version) - 2022 Remastered Version,NOVIEMBRE,101.719,7.81E+01,43.8,11.4,191.58
unpopular,Sprig (Live),Adam Ezra Group,101.731,5.71E+01,59.9,11.4,235.415
unpopular,One Finger One Thumb,Kidzone,101.747,2.91E+01,84.1,15.5,111.72
unpopular,Soul Time,Bobby Timmons,101.764,3.27E+01,59.6,23.5,382.693
unpopular,Intro - Chelsea You're Alright (Live),Adam Ezra Group,101.863,2.63E+01,60.4,7.76,43.143
unpopular,Remedy,Coral Thief,101.92,7.85E+01,77.2,10.2,243.589
unpopular,Sin Etiqueta,Paulo FG,101.95,7.82E+01,81.1,45.3,312.187
unpopular,Toss & Turn,BOM,101.968,5.78E+01,79.5,24.1,149.904
unpopular,La Calle,Orishas,101.969,7.63E+01,85.7,44.9,209.16
unpopular,Run It Up,MixedByCrook,101.991,7.68E+01,75.1,35.2,150.588
unpopular,Miker,WOK BANZ,101.994,2.80E+01,72.5,10.7,105.953
unpopular,Morning Solstice,Pink Noise Therapy,101.998,4.46E+01,39.8,8.95,157.647
unpopular,Player Shit,MixedByCrook,101.999,7.64E+01,89.8,12,122.353
unpopular,Modalisa,Chilly Gonzales,102.003,4.14E+01,68.8,13,146.107
unpopular,All You Ask,Magnet,102.021,3.86E+01,74.7,9.34,247.907
unpopular,TOP OF MY GAME,Leon Cruise,102.025,5.43E+01,78,60.9,141.176
unpopular,Frontline,lil play,102.034,7.78E+01,91.7,36.6,175.189
unpopular,Reaching,JpThaRuler,102.053,2.75E+01,84.9,16.2,128.546
unpopular,Slide,Dara5hunnid,102.065,6.62E+01,77.9,24.3,268.928
unpopular,Save a Horse (Ride a Cowboy),Big & Rich,102.065,8.96E+01,70,11.3,200.307
unpopular,Llukura Loko Yosocanu,Poder del Tigre y Su Musical,102.104,8.13E+01,43.9,34.8,280.776
unpopular,Aquamarine of Life,Ocean Sounds,102.167,1.34E+01,17.4,36.7,214.948
unpopular,Sacred Coast,Ocean Waves For Sleep,102.209,1.92E+01,26.8,37,180.873
unpopular,Invisible Girl,Halcyon,102.468,6.77E+01,58.7,8.74,228.213
unpopular,Weight Of A Ring,Zach Regan,102.476,8.41E+01,60.2,43.1,309.073
unpopular,Alone,Castel,102.482,3.11E+01,34.4,8,364.375
unpopular,Smooth Coast,Ocean Sounds,102.514,6.70E+00,30.8,72.8,161.635
unpopular,Psycho,Teddy Thompson,102.624,4.49E+01,59.1,28.3,267.427
unpopular,Intro - Sprig (Live),Adam Ezra Group,102.713,4.34E+01,66.3,34.8,27.451
unpopular,Sound of Nature: The Sea,Ocean Waves For Sleep,102.734,4.91E+00,25.3,32.5,196.752
unpopular,Coastal Coral,Ocean Sounds,102.734,4.03E+00,16.8,67,205.644
unpopular,Mi Princesa,David Bisbal,102.734,3.74E+01,52.7,11.9,202.853
unpopular,My Last Day,GrainFed,102.763,5.84E+01,60,8.02,241.203
unpopular,Viral,AntVerson,102.787,7.13E+01,79.8,16.3,198.191
unpopular,Coral Sea,Ocean Sounds,102.788,1.17E+01,23.3,19.9,204.25
unpopular,KM Kicks Butt,Harry Manfredini,102.799,3.35E+01,43.5,34.5,168.999
unpopular,Disco Lady - Radio Edit,Baby Drew,102.809,8.86E+01,78.6,94.7,245.467
unpopular,Nature's Embrace,Relaxing Sounds Of Nature,102.825,3.86E+01,27.8,9.36,179.96
unpopular,Disco Lady,Baby Drew,102.829,8.79E+01,78.5,7.11,275.493
unpopular,Coastal Ripple,Ocean Sounds,102.832,1.18E+01,33.5,3.99,211.137
unpopular,Pacific Shoreline,Ocean Sounds,102.853,5.45E+00,29.5,31.2,198.272
unpopular,Wild Weekend - 2019 - Remaster,The Dave Clark Five,102.871,9.06E+01,47.4,32.2,110.773
unpopular,Head over Heels,Spadez,102.924,8.82E+01,72.3,27.4,251
unpopular,Within the Tide,Ocean Waves For Sleep,102.943,3.37E+01,26.6,33.4,210.225
unpopular,Love Yourself,L.A. Orquesta Nueva Revolucion,102.953,8.03E+01,76.5,4.54,260.084
unpopular,One Dream,Sarah McLachlan,102.962,5.91E+01,51.8,11.1,196.547
unpopular,Chocolate Chips,Royal D,102.988,6.24E+01,80.6,62.2,205.897
unpopular,March,Son of Perdition,102.989,5.69E+01,78,8.22,241
unpopular,ØSB Anthem,Lee Lo,102.994,5.40E+01,74.9,6.24,112.731
unpopular,Marina Sound,Ocean Waves For Sleep,102.996,5.10E+00,28,4.42,340.407
unpopular,All Lights Off,Rearview Mirror,103.004,9.12E+01,50.3,14,197.293
unpopular,Real Nigga Cry,1TakeTheGreat,103.005,4.11E+01,89.1,8.43,186.462
unpopular,Bonbon - Jerry Wallis x Greg Lassierra Remix,Era Istrefi,103.01,8.46E+01,79.5,6.68,188.738
unpopular,Yeen 100,Swazy Baby,103.015,7.86E+01,73.5,4.4,213.645
unpopular,Living Dead Girl,Rob Zombie,103.018,9.44E+01,51.9,17.2,201.317
unpopular,Amor Al Arte,Orishas,103.028,7.66E+01,92.8,71.4,247.493
unpopular,3 Leaf Clover,Trxuma Wisdom,103.037,6.75E+01,58.8,12.1,216.201
unpopular,Genius of Love (Edit),Tom Tom Club,103.059,7.43E+01,94.6,7.87,210.4
unpopular,江月,曹依振,103.104,1.34E+01,70.5,35.5,52.973
unpopular,Lunar Inlet,Ocean Waves For Sleep,103.105,1.60E+01,21.6,10.8,188.374
unpopular,Bold and Black - DJ Nu-Mark Remix,Eddie Harris,103.107,6.69E+01,83.8,39.1,220.253
unpopular,Androgynous,The Replacements,103.116,4.28E+01,46.1,74.2,191.573
unpopular,Livin Lavish,MixedByCrook,103.121,5.84E+01,83.9,69.1,130.485
unpopular,Shoreline Soundscape,Ocean Waves For Sleep,103.124,1.38E+01,27.3,9.17,209.557
unpopular,Senor Juez,Gilberto Perez,103.163,4.47E+01,74.1,17.8,174.907
unpopular,Synthetic Noise,Pink Noise Therapy,103.167,2.69E+00,22.6,54.3,128.504
unpopular,Who's Funkin' You,The M-Zee Band,103.176,6.76E+01,82.7,33.9,269.787
unpopular,Aquatic Sea,Ocean Sounds,103.182,6.08E+00,31.4,5.18,203.649
unpopular,Shore of the Deep,Ocean Waves For Sleep,103.2,2.02E+01,22.8,27.8,200.39
unpopular,I Shouldn't Do This,Jon Randall,103.21,1.61E+01,55,8.41,228.853
unpopular,Disco Lady - Instrumental,Baby Drew,103.247,9.50E+01,78.1,9.6,283.533
unpopular,Wave Recording,Ocean Sounds,103.322,9.78E+00,34.8,5.34,199.806
unpopular,The Shadow Of Your Smile,Peter Nero,103.368,9.71E+00,31.9,5.41,246.307
unpopular,Oceanic Tide,Ocean Sounds,103.396,1.44E+01,20.5,9.49,185.359
unpopular,Calypso's Tide,Ocean Sounds,103.399,1.46E+01,23.9,10.5,186.074
unpopular,Tide Beyond,Ocean Waves For Sleep,103.439,2.49E+01,29.4,2.98,201.083
unpopular,Heifer,The Frantic,103.467,9.64E+01,54.1,4.77,167.747
unpopular,No Love But I Love You (Lost File),G-9lock19,103.472,6.26E+01,78.7,8.82,139.318
unpopular,Beyond the Cove,Ocean Sounds,103.51,1.26E+01,32.2,9.81,236.794
unpopular,NFT,Billy Bang Bang,103.586,6.92E+01,66.1,35.9,188.97
unpopular,Sobrio,Golpe Justo,103.596,9.52E+01,43.7,4.64,129.24
unpopular,Leaves!,.godclap,103.748,6.29E+01,41.6,17.1,163.653
unpopular,Bastardtown,Kylo Gun,103.749,2.11E+01,57.3,12.5,122.279
unpopular,Superman (It's Not Easy) - Acoustic Version,Five For Fighting,103.764,3.35E+01,54,28.5,224.627
unpopular,Magic Man,The Aliens,103.77,6.49E+01,54.5,24.3,317.8
unpopular,Get Better,Stunna Bam,103.916,8.62E+01,69.3,25,277.506
unpopular,Wicked Past and a Troubled Soul,David Mayfield,103.959,6.74E+01,59.8,6.99,211.88
unpopular,Overdose,Saint James,103.963,3.70E+01,85.9,16.4,335.875
unpopular,Irás Cargando Mi Cruz,Los Invasores De Nuevo León,103.975,7.51E+01,88,8.68,155.853
unpopular,Cinco de Mayo,WOK BANZ,103.975,3.78E+01,88.3,14.3,160.157
unpopular,La Nota,Mercho Music,103.997,4.82E+01,90.5,4.09,160.486
unpopular,Colors of the Wind - Disney Super Guitar,Jeff Watson,104.012,9.30E+01,35.7,7.78,246.413
unpopular,De Mi Quieren Alejarte,Grupo Imposible de Raunel Lopez,104.012,7.23E+01,75.8,9.76,151.503
unpopular,Fast lane,DeadisunknXwn,104.014,6.73E+01,76.4,8.66,184.8
unpopular,I Was Made For Sunny Days,The Weepies,104.023,6.22E+01,54,5.69,191.92
unpopular,Nothing like home,Trxuma Wisdom,104.03,6.24E+01,63.3,43.9,159.916
unpopular,We All Clap Hands Together,Kidzone,104.039,2.62E+01,88.9,12.8,84.133
unpopular,Set Me Free,Jaki Graham,104.06,8.97E+01,54.9,9.27,216.44
unpopular,Grandma's Spectacles,Kidzone,104.105,2.76E+01,90.5,23.5,129.493
unpopular,"La Pruebita, Como Marea, Rompiendo Cadenas",L.A. Orquesta Nueva Revolucion,104.166,6.66E+01,64.1,17.9,360.743
unpopular,Rehen De La Violencia,Golpe Justo,104.287,9.65E+01,41.9,74.9,98.24
unpopular,Pa'lla Y Pa'ca,Tropicalísimo Apache,104.32,4.58E+01,80.5,22,154.227
unpopular,Es Tan Linda,Tropicalísimo Apache,104.326,5.18E+01,64.9,11.6,176.16
unpopular,"December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons,104.407,5.92E+01,72.8,11.9,200.427
unpopular,Rock Your Baby,George McCrae,104.411,9.06E+01,59.4,10.7,200.053
unpopular,Talk - Acoustic,Jacob Armitage,104.419,2.61E+01,62.7,9.66,154.496
unpopular,Tongue Tied,Bleed The Dream,104.488,9.73E+01,45.2,9.8,232.987
unpopular,Jones,The Floating Men,104.537,8.11E+01,58.7,11.1,254.84
unpopular,Intro - Shine (Live),Adam Ezra Group,104.579,3.88E+01,57.8,11.8,91.239
unpopular,Someone Is Falling In Love,Kathy Mattea,104.613,1.31E+01,48,13.1,185.693
unpopular,Memento Noir,Shadowdream,104.687,2.59E+01,22.2,12.5,251.571
unpopular,Rock Steady,Aretha Franklin,104.7,7.52E+01,74.9,8.67,193.573
unpopular,Linda India,Tropicalísimo Apache,104.735,5.91E+01,81.7,11.3,224.667
unpopular,Mindanao - Live,Cal Tjader,104.747,5.27E+01,45.6,18.4,425.36
unpopular,Meneito Paraiso,Laika & The Cosmonauts,104.767,6.17E+01,60.6,7.18,170.64
unpopular,Ain't Nobody,Chaka Khan,104.8,7.65E+01,82.3,9.16,245.133
unpopular,Here I AM,Tammy Caesar,104.803,6.61E+01,46.2,9.24,306
unpopular,Fun Dip,Royal Misfit,104.827,4.31E+01,43.4,6.99,149.999
unpopular,Impossible Dream Mission,Sound Frames,104.849,4.57E+01,32.4,12.8,166
unpopular,Buried with My Love,Ian Steinberg,104.866,3.10E+01,55.2,12.1,168.631
unpopular,Deja Que Te Bese,Alejandro Sanz,104.873,9.08E+01,70.9,5.54,244.353
unpopular,Reverence,The Jesus and Mary Chain,104.88,9.91E+01,44.5,7.32,220.693
unpopular,Lifeline,Sniggy,104.925,6.68E+01,56.7,34.7,250.36
unpopular,Tip Toe,WalknTalknCheck,104.93,3.21E+01,86.5,12.1,169.655
unpopular,We Live for the Summer,The Brand New Heavies,104.95,7.20E+01,73.9,23.1,253.226
unpopular,FTD,D4oesz,104.957,5.61E+01,87,37.2,245.82
unpopular,Ando Bolando Por Ti,Kellkito,104.962,3.85E+01,76.9,11.7,116.571
unpopular,Beast of Burden,Bette Midler,104.963,8.30E+01,57.3,11.9,227.84
unpopular,Dark place,Chaotic,104.968,2.38E+01,74.3,8.27,260.016
unpopular,Until I Die,Golpe Justo,104.968,8.76E+01,47.4,35.5,114.667
unpopular,Sueño Siempre Con Tigo,Kellkito,104.972,3.39E+01,77.4,26.6,115.429
unpopular,I Can't Wait,Natalie,104.978,6.99E+01,80.8,16.5,198.267
unpopular,Kill Kill ( Live),G-9lock19,104.981,4.36E+01,78.7,12.1,130.31
unpopular,Mi Primer Millón,Tropicalísimo Apache,104.986,6.71E+01,76.5,9.28,213.493
unpopular,Forgotten,SOTO,104.988,8.80E+01,55.2,41,248.363
unpopular,Working Together,Chilly Gonzales,104.993,9.01E+01,85.6,8.31,200.253
unpopular,Un Etranger,Glenn Wiggins,104.997,3.44E+01,63.6,9.62,207.479
